Name,Class,Direction,Time
N_16568,motorcycle,route_10,952.7288907

N_16623,car,route_9,953.8862756

N_16474,car,route_10,954.5019692

N_16664,car,route_9,956.8059549

N_16771,car,route_9,957.0394242

N_16844,car,route_10,958.6765687

N_16320,car,route_9,961.0668254999999

N_16954,motorcycle,route_9,961.5327101

N_16965,motorcycle,route_9,961.6858162

N_16915,car,route_9,963.8333468999999

N_17127,car,route_9,966.2905317999999

N_17139,car,route_9,966.4458892

N_16855,car,route_10,968.1306847

N_17323,car,route_10,970.9902225999999

N_17322,car,route_10,971.0694579

N_17345,car,route_9,971.7612894

N_17349,car,route_10,971.9963918999999

N_17371,car,route_10,972.2305064

N_17403,car,route_10,972.8497055

N_17412,car,route_10,973.0793856

N_17366,car,route_9,975.1630663

N_17200,car,route_9,976.2515846

N_17427,car,route_9,976.5604782

N_17344,car,route_10,976.9518428

N_17622,car,route_9,978.1064921

N_17591,car,route_9,980.3458976

N_17703,car,route_10,980.8837479

N_17401,car,route_9,981.195829

N_17715,car,route_9,982.5151532

N_17803,car,route_9,983.9899336999999

N_17791,car,route_9,986.4532406999999

N_17880,car,route_9,987.376898

N_17859,truck,route_10,987.7637358

N_17909,car,route_9,991.2372762

N_17870,car,route_9,992.8532706999999

N_18161,car,route_9,995.3140118

N_18169,car,route_9,995.7029550999999

N_18171,motorcycle,route_9,995.9323981

N_18225,motorcycle,route_9,997.025354

N_18234,car,route_9,997.3406831

N_18239,motorcycle,route_11,997.8035447

N_18170,bus,route_9,997.8035583

N_18252,truck,route_9,998.192266

N_18129,car,route_10,999.2823327

N_18318,car,route_9,999.8964599

N_18288,car,route_9,1000.742715

N_18389,car,route_9,1001.4367967

N_18393,car,route_9,1001.5938944

N_18224,car,route_9,1001.6710489

N_18407,car,route_9,1001.8286095

N_18453,motorcycle,route_9,1003.2850112

N_18423,car,route_9,1004.289681

N_18497,car,route_10,1005.3684675

N_18505,car,route_9,1005.3685207999999

N_18280,car,route_9,1005.6001114

N_18527,motorcycle,route_9,1006.4414062999999

N_18532,motorcycle,route_9,1006.5976184

N_18494,car,route_9,1008.8257774

N_18508,car,route_10,1010.0629226

N_18664,motorcycle,route_9,1011.3774129

N_18687,motorcycle,route_9,1012.2305408

N_18702,motorcycle,route_9,1012.3836852

N_18724,car,route_10,1012.8466192

N_18629,car,route_9,1013.2283801

N_18806,motorcycle,route_9,1014.692596

N_18813,car,route_10,1014.9245516999999

N_18827,car,route_10,1015.1555777

N_18853,car,route_9,1016.2423762

N_18868,car,route_9,1016.5525348

N_18874,car,route_10,1017.2495117999999

N_18935,motorcycle,route_9,1017.7112973

N_18952,motorcycle,route_9,1018.2525638999999

N_18986,motorcycle,route_9,1018.9429125

N_19003,motorcycle,route_10,1019.5604948999999

N_19009,car,route_10,1019.7136608999999

N_19010,motorcycle,route_9,1019.7136826000001

N_19016,motorcycle,route_10,1019.7926092

N_19020,car,route_10,1019.944804

N_19026,car,route_10,1020.0992351

N_19054,motorcycle,route_9,1021.1037967

N_19080,motorcycle,route_9,1021.3327148999999

N_19139,motorcycle,route_11,1023.0227285999999

N_19135,car,route_10,1024.254902

N_19127,truck,route_9,1024.2549284

N_19234,motorcycle,route_9,1025.6361901

N_19256,car,route_9,1026.32999

N_19269,motorcycle,route_9,1027.1733911

N_19095,car,route_9,1027.634871

N_19297,car,route_9,1028.6298391999999

N_19316,motorcycle,route_9,1029.0121744

N_19325,car,route_11,1029.3961419

N_19281,car,route_10,1029.5494475

N_19357,motorcycle,route_9,1031.0964402

N_19390,motorcycle,route_9,1031.7105749

N_19403,motorcycle,route_9,1032.557829

N_19229,car,route_9,1033.027957

N_19419,motorcycle,route_9,1033.1063824

N_19424,motorcycle,route_9,1033.1842801999999

N_19439,motorcycle,route_9,1033.9046399

N_19379,car,route_10,1034.1438143999999

N_19474,motorcycle,route_9,1035.1007025

N_19491,motorcycle,route_9,1035.3334662

N_19492,motorcycle,route_9,1035.3334917

N_19505,motorcycle,route_11,1035.564635

N_19519,motorcycle,route_9,1036.2760409

N_19517,motorcycle,route_9,1036.4364204

N_19533,motorcycle,route_9,1036.6787524

N_19536,motorcycle,route_9,1036.8425051

N_19541,motorcycle,route_9,1037.1597215

N_19561,motorcycle,route_9,1037.4102135

N_19558,car,route_10,1038.0410078

N_19606,car,route_10,1038.6792211

N_19603,motorcycle,route_9,1039.1563549

N_19624,motorcycle,route_9,1039.3120943

N_19436,car,route_9,1039.7880636

N_19613,motorcycle,route_9,1040.365595

N_19608,motorcycle,route_9,1040.446245

N_19643,truck,route_10,1041.7512609999999

N_19696,motorcycle,route_9,1041.9868119

N_19687,motorcycle,route_9,1042.0640294

N_19686,motorcycle,route_9,1042.3072931

N_19702,motorcycle,route_9,1042.4676146

N_19733,motorcycle,route_9,1043.3715788

N_19744,truck,route_10,1043.7726928

N_19753,motorcycle,route_9,1044.1724547

N_19749,motorcycle,route_9,1044.7976254999999

N_19780,motorcycle,route_9,1044.9506531

N_19781,motorcycle,route_9,1045.0347053

N_19784,motorcycle,route_9,1045.0347333

N_19845,motorcycle,route_9,1046.5337677

N_19853,truck,route_10,1046.7907069

N_19859,motorcycle,route_9,1047.0230212

N_19841,car,route_9,1047.8073775

N_19873,car,route_9,1048.2006893999999

N_19888,motorcycle,route_9,1050.9219069

N_19921,motorcycle,route_9,1051.238536

N_19945,motorcycle,route_10,1051.8633917

N_19982,motorcycle,route_10,1052.3308372

N_19978,motorcycle,route_9,1052.8734101

N_19944,motorcycle,route_9,1053.3442914

N_20031,motorcycle,route_9,1054.848383

N_20061,motorcycle,route_9,1054.932963

N_20066,motorcycle,route_9,1055.1623848

N_20068,motorcycle,route_9,1055.3137108

N_20075,motorcycle,route_9,1055.4655941

N_20074,motorcycle,route_9,1055.7746881

N_20103,motorcycle,route_9,1058.5321179

N_20152,motorcycle,route_9,1059.8315448

N_20197,motorcycle,route_9,1060.0619095

N_20216,motorcycle,route_9,1061.0521795

N_20224,motorcycle,route_9,1061.359116

N_20200,motorcycle,route_9,1062.4262261

N_20063,car,route_10,1062.5778999

N_20274,motorcycle,route_9,1062.9582885

N_20282,motorcycle,route_9,1063.3379657

N_20283,motorcycle,route_9,1063.414072

N_20280,motorcycle,route_9,1063.4933266

N_20300,motorcycle,route_9,1064.336933

N_20309,motorcycle,route_9,1064.7214856

N_20304,car,route_10,1064.7215002

N_20344,motorcycle,route_9,1065.6411323

N_20378,motorcycle,route_10,1066.8714086

N_20397,motorcycle,route_9,1067.9523179

N_20392,motorcycle,route_9,1068.2538365

N_20421,motorcycle,route_9,1068.637293

N_20429,motorcycle,route_9,1068.7125671

N_20449,motorcycle,route_9,1069.1768746

N_20452,motorcycle,route_9,1069.3311114

N_20413,motorcycle,route_9,1069.4068505

N_20396,motorcycle,route_9,1069.482671

N_20426,motorcycle,route_9,1069.7124202

N_20448,motorcycle,route_9,1069.7124532

N_20457,motorcycle,route_9,1069.791381

N_20477,motorcycle,route_9,1070.097796

N_20488,motorcycle,route_9,1070.4026864

N_20493,motorcycle,route_9,1070.6380245

N_20531,motorcycle,route_9,1072.3997461

N_20555,motorcycle,route_9,1072.555565

N_20558,motorcycle,route_9,1073.1682169

N_20580,motorcycle,route_9,1073.4039636

N_20619,motorcycle,route_9,1074.6348952

N_20577,motorcycle,route_9,1075.0946903

N_20684,motorcycle,route_9,1076.0912679

N_20710,motorcycle,route_9,1076.628784

N_20663,motorcycle,route_9,1076.7802356

N_20725,motorcycle,route_9,1077.1643489

N_20743,car,route_9,1077.7830333

N_20728,motorcycle,route_10,1078.0141983

N_20761,motorcycle,route_9,1078.4738591

N_20763,motorcycle,route_9,1078.6311347

N_20769,motorcycle,route_9,1078.7069271999999

N_20800,motorcycle,route_9,1080.2370233

N_20809,motorcycle,route_9,1080.7743869

N_20824,motorcycle,route_9,1081.1644074

N_20827,motorcycle,route_11,1081.2402285

N_20830,motorcycle,route_11,1081.3930202

N_20854,motorcycle,route_9,1082.3987099

N_20868,motorcycle,route_9,1082.6319045999999

N_20912,motorcycle,route_9,1084.0901529999999

N_20924,motorcycle,route_9,1084.5474227

N_20927,motorcycle,route_9,1084.702172

N_20713,car,route_9,1086.5444987

N_20679,car,route_9,1087.5391802

N_20916,car,route_10,1087.7700327

N_20944,car,route_10,1087.845288

N_21002,car,route_9,1089.0632131

N_21008,car,route_9,1089.2906636

N_21014,car,route_9,1090.8873438

N_21045,car,route_9,1091.7293287

N_21052,motorcycle,route_9,1092.2636916

N_21078,motorcycle,route_9,1094.485208

N_21094,motorcycle,route_9,1095.2528756

N_21096,car,route_9,1096.7753848

N_21124,car,route_9,1097.5363955

N_21142,motorcycle,route_9,1099.0604553

N_21098,car,route_9,1103.4889033

N_21119,car,route_9,1104.9350165

N_21246,car,route_9,1109.4559662

N_21236,car,route_10,1110.8310537

N_21262,car,route_9,1111.8202914

N_21265,car,route_9,1112.2762647

N_21266,car,route_9,1112.7376475

N_21272,car,route_9,1113.3495301

N_21285,car,route_9,1114.9569625

N_21283,car,route_9,1115.1083413

N_21287,car,route_9,1115.1083561

N_21280,car,route_9,1115.4130786

N_21320,car,route_9,1120.0074596

N_21323,car,route_9,1121.7634754

N_21438,car,route_9,1132.7574194

N_21439,car,route_9,1132.9896085999999

N_21441,car,route_9,1133.3739295999999

N_21443,car,route_9,1133.5292512

N_21452,car,route_9,1134.5239189

N_21484,truck,route_10,1137.8064401

N_21488,car,route_9,1138.187984

N_21523,car,route_9,1141.7835247

N_21527,car,route_9,1142.1641588

N_21530,truck,route_10,1142.6929615

N_21538,car,route_9,1144.0651287

N_21543,car,route_9,1144.3690114

N_21547,car,route_9,1145.1295098

N_21569,car,route_9,1146.9644094

N_21601,car,route_9,1149.3339358

N_21612,car,route_10,1149.8672713

N_21620,car,route_9,1150.6306402999999

N_21636,car,route_9,1152.1587123

N_21647,car,route_10,1153.0101398

N_21653,car,route_10,1153.6177224

N_21657,car,route_10,1154.0715154

N_21665,car,route_10,1155.7471426

N_21669,car,route_10,1156.2790651

N_21638,car,route_9,1156.6642173

N_21806,truck,route_10,1168.4182028999999

N_21832,truck,route_10,1170.261679

N_21844,truck,route_10,1171.0218423

N_21846,truck,route_10,1171.3287006

N_21869,car,route_9,1173.6164262

N_21877,car,route_9,1174.3057019999999

N_21878,car,route_9,1174.4605743

N_21879,car,route_9,1174.7655887

N_21914,car,route_9,1180.2658412

N_21919,car,route_9,1180.5714972

N_21929,car,route_9,1181.4133229

N_21936,car,route_9,1182.2505444

N_21939,car,route_9,1182.5610681

N_21943,car,route_9,1183.0150413

N_21962,truck,route_9,1185.160269

N_21963,truck,route_9,1185.4650744

N_21965,truck,route_9,1185.8467656

N_21967,truck,route_9,1186.5378986

N_21970,truck,route_9,1186.8395587

N_21975,car,route_9,1187.525819

N_21985,truck,route_10,1188.1385877

N_21987,truck,route_10,1188.3702155

N_21988,car,route_9,1188.6762853999999

N_21999,car,route_9,1189.2893009

N_22003,car,route_9,1189.9739445

N_22007,car,route_9,1190.4297424

N_22052,truck,route_9,1199.0031916

N_22059,car,route_9,1202.9789355

N_22060,car,route_9,1203.2078535

N_22061,car,route_9,1203.3610041

N_22062,car,route_9,1203.7434506

N_22066,car,route_9,1204.8119471

N_22067,car,route_9,1205.3434536

N_22133,car,route_9,1214.3676594

N_22137,car,route_9,1214.6764288

N_22141,car,route_9,1215.0540532

N_22145,car,route_9,1215.5129648

N_22146,car,route_9,1215.7417589

N_22150,car,route_9,1216.4276329

N_22154,car,route_9,1217.0429035

N_22167,car,route_9,1218.7216301

N_22185,truck,route_9,1221.4059928

N_22187,truck,route_9,1221.7167502

N_22161,car,route_9,1221.9487277

N_22198,car,route_9,1222.5581177

N_22205,car,route_9,1222.7866608

N_22250,car,route_9,1229.6521089

N_22251,car,route_9,1229.8854031

N_22254,car,route_9,1230.4916612

N_22260,truck,route_9,1231.4101334

N_22262,car,route_9,1231.7921306

N_22265,car,route_9,1232.3237358

N_22267,car,route_9,1232.6291289

N_22268,car,route_9,1233.1663326999999

N_22277,truck,route_9,1234.2348954

N_22280,truck,route_9,1235.458272

N_22281,car,route_9,1237.2845465999999

N_22282,car,route_9,1240.8753884999999

N_22287,car,route_9,1241.3348349

N_22305,car,route_9,1244.9361766

N_22326,car,route_9,1250.2879727

N_22328,car,route_9,1250.8186064

N_22329,car,route_9,1250.9740520999999

N_22331,car,route_9,1251.2796662

N_22334,car,route_9,1251.5845375

N_22336,car,route_9,1251.9634627

N_22379,car,route_9,1260.1213438

N_22382,car,route_9,1261.489873

N_22384,car,route_9,1262.1026841999999

N_22387,car,route_9,1262.633951

N_22389,car,route_9,1263.094075

N_22390,car,route_9,1263.2472884

N_22445,truck,route_9,1273.505489

N_22452,car,route_9,1276.444467

N_22453,car,route_9,1276.7719881

N_22454,car,route_9,1277.0206593

N_22468,car,route_9,1279.1745035

N_22470,car,route_9,1279.4294561

N_22482,car,route_9,1282.6969642

N_22559,car,route_9,1295.2948453

N_22630,car,route_9,1314.44002

N_22640,car,route_9,1315.8244205

N_22672,car,route_9,1325.8972527

N_22705,car,route_9,1326.4407915

N_22711,car,route_9,1326.6703388

N_22742,car,route_9,1328.739577

N_22760,car,route_9,1329.7400502

N_22765,car,route_9,1330.0461192

N_22773,car,route_9,1330.4272982

N_22778,car,route_9,1330.7325736999999

N_22793,car,route_9,1331.5746626

N_22844,car,route_9,1333.8677155999999

N_22822,car,route_10,1335.479669

N_22871,car,route_10,1335.6326368

N_23080,car,route_10,1342.0494552

N_23086,car,route_10,1342.3573059

N_23135,car,route_9,1343.8155589

N_23187,car,route_10,1345.4330398

N_23199,car,route_10,1345.6605622

N_23200,car,route_11,1345.6605782

N_23204,car,route_11,1345.8162746

N_22998,car,route_9,1348.5916458

N_23324,car,route_9,1350.2848850999999

N_23350,car,route_10,1350.9853105

N_23368,car,route_10,1351.4542559

N_23370,car,route_10,1352.3698666999999

N_23498,car,route_10,1355.5181558

N_23521,car,route_9,1355.9042676

N_23533,car,route_9,1356.1374501999999

N_23457,car,route_9,1359.2805663

N_23282,car,route_10,1359.6616506999999

N_23733,car,route_9,1361.5825783999999

N_23840,car,route_10,1362.1931322

N_23864,car,route_10,1362.4217841

N_23874,car,route_10,1362.6531861

N_23883,car,route_10,1362.9589342

N_23890,car,route_9,1363.0352206

N_23920,motorcycle,route_9,1363.8896826

N_23809,car,route_9,1363.9657958

N_23912,car,route_10,1364.2714383

N_23972,car,route_10,1364.8870095

N_23986,truck,route_10,1365.3436961

N_23965,car,route_9,1366.1868878999999

N_24060,truck,route_10,1367.0319044

N_24069,truck,route_10,1367.1894732

N_24083,truck,route_10,1367.4220923999999

N_24118,motorcycle,route_9,1368.1893049

N_24104,car,route_10,1368.2657606999999

N_24121,motorcycle,route_9,1368.3444208

N_24131,truck,route_10,1368.6512181

N_24138,motorcycle,route_9,1368.8071067

N_24189,motorcycle,route_9,1369.9608322

N_24199,motorcycle,route_9,1370.2651265

N_24216,motorcycle,route_9,1370.6537816

N_24214,motorcycle,route_9,1370.7299582

N_24224,motorcycle,route_9,1370.8847852

N_24231,car,route_9,1372.8191855

N_24296,car,route_10,1372.819229

N_24362,car,route_10,1374.3572441

N_24377,car,route_10,1374.748085

N_24161,car,route_9,1375.2889428

N_24177,car,route_9,1375.6725236

N_24443,car,route_10,1376.0562062

N_24457,car,route_9,1376.3600983

N_24469,car,route_9,1376.5127084

N_24508,motorcycle,route_9,1377.4345645

N_24463,car,route_10,1377.6633903

N_24519,car,route_10,1377.8915312

N_24531,car,route_10,1378.3537529

N_24629,car,route_9,1380.4362031

N_24726,car,route_10,1382.5028103

N_24821,car,route_9,1384.4986792

N_24828,truck,route_9,1384.6544405

N_24843,car,route_9,1384.8837008

N_24854,truck,route_9,1385.0357753

N_24897,car,route_10,1385.8795723

N_24937,motorcycle,route_9,1386.4107236

N_24945,car,route_10,1386.7141603

N_24981,car,route_10,1387.1757811

N_24988,car,route_10,1387.3275737

N_25002,motorcycle,route_9,1387.5579812

N_25007,motorcycle,route_9,1387.7101817

N_25009,car,route_10,1387.7854531

N_25012,motorcycle,route_9,1387.8649407999999

N_25016,car,route_10,1387.9404534

N_25029,car,route_10,1388.1711739

N_25034,car,route_10,1388.2480510999999

N_25035,motorcycle,route_9,1388.2480742999999

N_25143,motorcycle,route_9,1390.7636596

N_25175,car,route_10,1391.3729962

N_25162,motorcycle,route_9,1391.448722

N_25190,car,route_10,1391.8351410999999

N_25203,car,route_10,1392.0633429

N_25221,car,route_10,1392.3679407

N_25229,motorcycle,route_9,1392.5977846

N_25216,motorcycle,route_9,1392.6746033

N_25238,motorcycle,route_9,1392.6746374

N_25146,car,route_9,1393.8231839

N_25063,car,route_9,1395.127947

N_25342,car,route_10,1396.0467237

N_25395,motorcycle,route_9,1396.8117334

N_25433,motorcycle,route_10,1397.657879

N_25470,motorcycle,route_9,1398.583692

N_25475,car,route_10,1398.8140252

N_25486,motorcycle,route_9,1399.1223592

N_25538,motorcycle,route_9,1400.2836911

N_25464,car,route_9,1400.3620557

N_25574,truck,route_9,1401.4380443

N_25614,car,route_10,1402.5136425

N_25624,car,route_9,1404.5189289

N_25740,motorcycle,route_9,1405.2088073

N_25730,car,route_9,1405.2883366

N_25760,truck,route_10,1405.7497794

N_25767,motorcycle,route_9,1405.7498229999999

N_25795,truck,route_10,1406.359626

N_25799,truck,route_10,1406.588085

N_25853,truck,route_10,1407.4342934

N_25849,car,route_9,1407.4343185

N_25871,motorcycle,route_9,1407.8937326

N_25892,truck,route_10,1408.2761403

N_25919,motorcycle,route_9,1408.8127299

N_26184,truck,route_10,1414.80734

N_26189,car,route_11,1415.0397767

N_26207,truck,route_10,1415.1938103

N_26246,motorcycle,route_9,1415.9596009

N_26139,car,route_9,1416.3435567

N_26267,motorcycle,route_10,1416.5727231

N_26279,motorcycle,route_10,1416.8029323

N_26310,truck,route_10,1417.4975825

N_26318,truck,route_10,1417.7296597

N_26375,car,route_10,1419.0335193

N_26398,car,route_10,1419.4935461

N_26400,motorcycle,route_9,1419.4935786

N_26381,motorcycle,route_9,1419.572551

N_26409,motorcycle,route_9,1419.7248741

N_26412,motorcycle,route_9,1419.7249338

N_26414,motorcycle,route_9,1419.7249592

N_26449,motorcycle,route_9,1421.2676124

N_26484,motorcycle,route_9,1421.4190933

N_26211,car,route_9,1421.8801744

N_26537,motorcycle,route_9,1422.5702731

N_26550,motorcycle,route_9,1423.1816542

N_26552,motorcycle,route_9,1423.1816782

N_26295,truck,route_10,1423.257456

N_26618,motorcycle,route_9,1424.7169201

N_26619,motorcycle,route_10,1425.0273942

N_26573,motorcycle,route_9,1425.1027871

N_26601,motorcycle,route_9,1425.3326519

N_26651,motorcycle,route_10,1425.6418058

N_26553,car,route_9,1426.6455978

N_26736,car,route_10,1427.5683073

N_26745,motorcycle,route_9,1427.6435569999999

N_26733,motorcycle,route_9,1427.7957812

N_26753,car,route_9,1427.7958472

N_26746,car,route_10,1428.0271032

N_26774,car,route_10,1428.3309636

N_26788,car,route_10,1428.6369283

N_26790,motorcycle,route_9,1428.6369494

N_26793,motorcycle,route_9,1428.7122994

N_26798,motorcycle,route_9,1428.7895504

N_26794,motorcycle,route_10,1428.7895663

N_26803,car,route_10,1428.8683822

N_26811,motorcycle,route_9,1429.1783218

N_26787,motorcycle,route_9,1429.1783503

N_26817,motorcycle,route_9,1429.4097336

N_26841,motorcycle,route_9,1430.1803563

N_26871,motorcycle,route_9,1431.1752631

N_26866,motorcycle,route_9,1431.1752793

N_26876,motorcycle,route_9,1431.3281909

N_26750,car,route_9,1432.6309951

N_26693,car,route_9,1433.7824343

N_26999,motorcycle,route_10,1434.6272367

N_26848,car,route_10,1434.7793942

N_27033,car,route_9,1435.3960935

N_27055,motorcycle,route_9,1436.0141468

N_27062,motorcycle,route_9,1436.2504818

N_27084,motorcycle,route_9,1436.9573802

N_27093,motorcycle,route_11,1437.1108523999999

N_27154,motorcycle,route_9,1438.2713098

N_27210,bus,route_10,1439.4330301

N_27215,motorcycle,route_9,1439.5874561

N_27218,bus,route_10,1439.7425795

N_27220,motorcycle,route_9,1439.7426118

N_27237,motorcycle,route_9,1440.050017

N_27250,truck,route_10,1440.4333408

N_27282,motorcycle,route_9,1442.2031838

N_27353,motorcycle,route_10,1442.2788272999999

N_27368,motorcycle,route_9,1442.4307495

N_27373,motorcycle,route_10,1442.5110451

N_27334,motorcycle,route_9,1443.0494682

N_27410,motorcycle,route_9,1443.3590133999999

N_27442,truck,route_10,1443.8988783

N_27378,car,route_9,1444.515771

N_27484,motorcycle,route_9,1444.8267727

N_27504,motorcycle,route_9,1445.4421575

N_27534,motorcycle,route_9,1445.9030348

N_27540,motorcycle,route_9,1446.0563812

N_27556,motorcycle,route_9,1446.3650696

N_27554,motorcycle,route_9,1446.3650865

N_27508,truck,route_10,1446.8236033

N_27583,motorcycle,route_9,1447.4394546

N_27628,motorcycle,route_11,1448.8194882

N_27637,motorcycle,route_11,1449.1261537999999

N_27641,truck,route_9,1449.4336708

N_27568,truck,route_9,1449.5098914

N_27660,motorcycle,route_11,1449.8162924

N_27664,motorcycle,route_11,1450.0474072

N_27682,motorcycle,route_11,1450.5035227

N_27688,motorcycle,route_10,1450.6585409

N_27717,car,route_9,1451.9569178

N_27729,motorcycle,route_9,1452.1862896

N_27734,car,route_9,1452.3409464

N_27722,truck,route_10,1452.6514161

N_27744,car,route_9,1452.8033655

N_27767,car,route_9,1453.6489671

N_27800,car,route_9,1454.1831433

N_27882,motorcycle,route_9,1456.17823

N_27898,motorcycle,route_9,1456.4059996

N_27921,motorcycle,route_9,1456.8683268

N_27735,truck,route_10,1457.1772577

N_27936,car,route_11,1457.2525319

N_27807,car,route_9,1457.4058311

N_27999,truck,route_10,1458.3246885

N_28012,bus,route_10,1458.6309691

N_28023,bus,route_10,1458.9349665

N_28073,motorcycle,route_9,1459.6209277

N_28133,motorcycle,route_9,1460.7006668

N_28147,truck,route_10,1461.005721

N_28042,car,route_9,1461.3881869

N_28205,motorcycle,route_9,1462.3095578

N_28206,motorcycle,route_9,1462.3095747

N_28220,car,route_10,1462.5374427

N_28226,car,route_9,1462.7659207

N_28239,motorcycle,route_9,1462.9982006

N_28292,motorcycle,route_9,1464.216986

N_28306,motorcycle,route_9,1464.4488019

N_28316,motorcycle,route_10,1464.6812568

N_28319,motorcycle,route_9,1464.8352692

N_28335,motorcycle,route_9,1465.0657721

N_28336,motorcycle,route_10,1465.0657896

N_28340,motorcycle,route_9,1465.0658267

N_28353,motorcycle,route_10,1465.3723947

N_28399,motorcycle,route_9,1466.4486772999999

N_28406,motorcycle,route_9,1466.6803491

N_28062,car,route_9,1466.8328843

N_28262,car,route_9,1467.8984302

N_28495,motorcycle,route_10,1469.0547922

N_28363,car,route_10,1469.2102348

N_28542,car,route_9,1470.5147212

N_28580,motorcycle,route_9,1471.9031109

N_28588,car,route_9,1472.2129522

N_28602,car,route_9,1472.7567041

N_28607,motorcycle,route_10,1473.0625921

N_28616,motorcycle,route_10,1473.6014318

N_28621,car,route_9,1473.8291916

N_28568,car,route_9,1477.898631

N_28467,car,route_10,1480.4991831

N_28741,car,route_9,1480.4992163

N_28774,car,route_9,1483.8705381

N_28789,car,route_10,1486.5529348

N_28829,car,route_10,1488.7717453999999

N_28839,car,route_10,1489.4553918

N_28848,car,route_10,1489.9982264

N_28850,car,route_10,1490.1497863

N_28855,car,route_10,1491.1379281

N_28810,car,route_10,1491.2134638

N_28861,car,route_10,1491.2895021

N_28878,car,route_9,1492.4457048

N_28881,car,route_9,1492.6002572

N_28882,car,route_10,1492.9044777

N_28895,car,route_9,1493.749732

N_28905,car,route_9,1494.5212807999999

N_28909,car,route_9,1494.8279859

N_28903,car,route_10,1495.5170789

N_28924,car,route_9,1495.9751328

N_28932,car,route_9,1496.82026

N_28950,car,route_9,1498.1981567999999

N_28960,car,route_10,1498.9619656

N_28976,car,route_9,1500.4947739

N_28998,car,route_9,1502.4175232

N_29019,car,route_10,1506.5581192

N_29039,car,route_9,1508.3956610999999

N_29045,car,route_9,1509.011745

N_29053,car,route_9,1510.691093

N_29073,car,route_9,1513.5380601

N_29095,car,route_9,1515.5355502

N_29108,car,route_9,1516.5311946

N_29119,car,route_9,1517.7574657

N_29127,bus,route_9,1517.8335442

N_29135,car,route_11,1518.4556741

N_29161,car,route_9,1522.0659246999999

N_29170,car,route_9,1522.6040232999999

N_29177,car,route_9,1522.909885

N_29183,car,route_9,1523.2155765

N_29185,car,route_10,1523.3702167

N_29190,car,route_10,1523.7571662

N_29207,car,route_10,1524.98054

N_29239,car,route_10,1528.6983511

N_29247,car,route_10,1531.8537706

N_29321,car,route_10,1537.6216556

N_29352,car,route_10,1541.1450216

N_29259,car,route_10,1548.2045563

N_29438,car,route_10,1548.3577488

N_29527,car,route_10,1560.8968967

N_29528,car,route_10,1561.0491518

N_29532,car,route_10,1561.1264965999999

N_29614,car,route_10,1570.1502825

N_29654,car,route_10,1573.3083713

N_29670,car,route_10,1574.6879583

N_29750,car,route_9,1586.5498767

N_29755,car,route_10,1595.0084804

N_29812,car,route_9,1595.0085101

N_29834,car,route_9,1598.2518538

N_29853,car,route_10,1599.8691284

N_29861,car,route_10,1600.7830194

N_29867,car,route_10,1602.0244651

N_29889,car,route_10,1603.5648446

N_29900,car,route_10,1604.880597

N_29903,car,route_10,1605.1122201

N_29918,car,route_10,1606.5726007

N_29985,car,route_10,1616.8279865

N_29991,car,route_10,1617.5964724

N_30012,car,route_9,1620.9826308

N_30097,car,route_9,1633.5169071999999

N_30105,car,route_10,1634.5124705

N_30107,car,route_10,1634.8986748

N_30112,car,route_9,1635.9070366

N_30116,car,route_10,1636.367422

N_30124,car,route_10,1638.0507714

N_30131,car,route_11,1640.1285403

N_30142,car,route_11,1641.2801394

N_30177,car,route_10,1648.2025977

N_30237,car,route_10,1660.4218571

N_30249,car,route_10,1660.8834746

N_30246,car,route_9,1662.0376272

N_30269,car,route_10,1662.8104563

N_30290,car,route_11,1664.9688257

N_30294,car,route_11,1665.2032815

N_30330,car,route_9,1671.9741826

N_30331,car,route_10,1671.9742055

N_30370,car,route_9,1679.6754764

N_30409,car,route_11,1687.1239823

N_30418,car,route_11,1688.0467231

N_30429,car,route_9,1689.5108951

N_30432,car,route_9,1689.9780595

N_30434,car,route_9,1690.2087028

N_30521,car,route_9,1702.7575082

N_30525,car,route_9,1704.0947457

N_30393,car,route_10,1710.4948004

